timestamp_sec,state,marker_found,marker_id,horizontal_error,distance_m,front_obstacle_m,linear_x,angular_z,stop_reason
1386.300,TRACK,True,0,0.000000,0.455556,,0.036944,-0.000000,none
1386.400,TRACK,True,0,0.000781,0.448401,,0.034440,-0.001094,none
1386.500,TRACK,True,0,0.000000,0.444604,,0.033111,-0.000000,none
1386.600,TRACK,True,0,0.000000,0.442298,,0.032304,-0.000000,none
1386.700,TRACK,True,0,0.000781,0.439047,,0.031167,-0.001094,none
1386.800,TRACK,True,0,0.000000,0.435469,,0.029914,-0.000000,none
1386.900,TRACK,True,0,0.000000,0.433267,,0.029143,-0.000000,none
1387.000,TRACK,True,0,0.000000,0.430536,,0.028188,-0.000000,none
1387.100,TRACK,False,,,,,0.027738,-0.000000,none
1387.200,TRACK,True,0,0.000000,0.426053,,0.026619,-0.000000,none
1387.300,TRACK,True,0,0.000000,0.421947,,0.025181,-0.000000,none
1387.400,TRACK,False,,,,,0.025083,-0.000000,none
1387.500,TRACK,True,0,0.000000,0.416402,,0.023241,-0.000000,none
1387.600,TRACK,True,0,0.001563,0.414322,,0.022513,-0.002187,none
1387.700,TRACK,True,0,0.000000,0.412208,,0.021773,-0.000000,none
1387.800,TRACK,True,0,0.000000,0.411275,,0.021446,-0.000000,none
1387.900,TRACK,True,0,0.000000,0.408073,,0.020326,-0.000000,none
1388.000,TRACK,True,0,0.000781,0.406223,,0.019678,-0.001094,none
1388.100,TRACK,True,0,0.000000,0.404047,,0.018916,-0.000000,none
1388.200,TRACK,True,0,0.000781,0.402230,,0.018281,-0.001094,none
1388.300,TRACK,True,0,0.000000,0.400283,,0.017599,-0.000000,none
1388.400,TRACK,True,0,0.000781,0.398274,,0.016896,-0.001094,none
1388.500,TRACK,False,,,,,0.016522,-0.001094,none
1388.600,TRACK,True,0,0.000000,0.394853,,0.015698,-0.000000,none
1388.700,TRACK,False,,,,,0.015187,-0.001094,none
1388.800,TRACK,True,0,0.000000,0.391547,,0.014541,-0.000000,none
1388.900,TRACK,True,0,-0.000781,0.390206,,0.014072,0.001094,none
1389.000,TRACK,False,,,,,0.013854,-0.000000,none
1389.100,TRACK,True,0,0.000000,0.387637,,0.013173,-0.000000,none
1389.200,TRACK,True,0,0.000781,0.385967,,0.012588,-0.001094,none
1389.300,TRACK,True,0,0.000000,0.385145,,0.012301,-0.000000,none
1389.400,TRACK,False,,,,,0.011962,-0.000000,none
1389.500,TRACK,True,0,0.000781,0.382511,,0.011379,-0.001094,none
1389.600,TRACK,True,0,0.000000,0.381557,,0.011045,-0.000000,none
1389.700,STOP,False,,,,,0.000000,0.000000,reached
1389.800,STOP,True,0,0.003125,0.374389,,0.000000,0.000000,reached
1389.900,STOP,True,0,0.036719,0.366012,,0.000000,0.000000,reached
